(['today', 'attitude', 'money', 'number', 'employee', 'change', 'company', 'past', 'year', 'part', '—', 'manager', 'lot', 'people', 'job', 'industry', 'trend', 'corporation', 're-engineering', 'title', 'business', 'article', 'decline', 'life', 'deal', 'management', 'scholar', 'claim', 'others', 'view', 'work', 'organization', 'anything', 'issue', 'reason', 'individual', 'level', 'link', 'willingness', 'assume', 'responsibility', 'task', 'way', 'researcher', 'goal', 'result', 'employer', 'skill', 'market', 'advantage'], [('manager', 65), ('company', 47), ('career', 37), ('organization', 35), ('loyalty', 34), ('employee', 32), ('employer', 16), ('woman', 14), ('job', 12), ('opportunity', 12)])
(['year', 'instance', 'effort', 'hour', 'change', 'initiative', 'situation', 'talk', 'reason', 'implication', 'issue', 'understand', 'people', 'deny', 'belief', 'problem', 'step', 'hand', 'explain', 'relationship', 'differ', 'others', 'contribution', 'failing', 'something', 'kind', 'work', 'love', 'matter', 'turn', 'part', 'difference', '—on', 'time', 'month', 'client', 'think', 'venusians', 'example', 'therefore', 'fact', 'cause', 'concern', 'question', '—', 'refuse', 'try', 'promise', 'failure', 'absence'], [('specialist', 54), ('project', 43), ('credibility', 40), ('people', 32), ('manager', 31), ('system', 26), ('organization', 20), ('patient', 16), ('problem', 15), ('technology', 14)])
(['discussion', 'issue', 'promise', 'people', '—regardless', '—', 'relate', 'work', '‘', 'job', 'thing', 'life', 'way', 'success', 'note', 'idea', 'make', 'hand', 'something', 'time', 'fact', 'working', 'fair', 'definition', 'problem', 'thinking', 'try', 'help', 'benefit', 'fear', 'take', 'situation', 'change', 'trade-off', 'dilemma', 'need', 'choice', 'reason', 'part', 'advantage', 'result', 'approach', 'use', 'define', 'meet', 'meant', 'hour', 'evening', 'weekend', 'belief'], [('work', 69), ('life', 39), ('people', 34), ('employee', 31), ('group', 30), ('business', 25), ('issue', 20), ('way', 19), ('goal', 19), ('benefit', 19)])
(['interest', 'idea', 'benefit', 'way', 'year', 'point', 'offer', 'product', 'dilemma', 'knowledge', 'part', 'cost', 'contribution', 'encourage', 'belief', 'describe', 'thought', 'price', 'recommendation', 'purchase', 'advantage', 'number', 'absence', 'packaged-goods', 'good', 'brand', 'deal', 'answer', 'objective', 'success', 'retain', 'outcome', 'cross-product', 'buying', 'instance', 'viewpoint', 'sense', 'problem', 'attention', 'by-product', '—another', 'decision', 'fear', 'anything', 'differentiate', 'pay', 'move', 'question', 'one', 'order'], [('customer', 109), ('loyalty', 104), ('program', 92), ('brand', 66), ('product', 46), ('market', 41), ('buyer', 40), ('reward', 38), ('company', 37), ('value', 32)])
(['product', 'time', 'inventory', 'course', 'problem', 'benefit', 'concern', 'good', 'level', 'example', 'way', 'change', 'context', 'demand', 'effort', 'attention', 'quality', 'lot', 'issue', 'day', 'addition', 'result', 'latter', 'refers', 'shift', 'variety', 'decade', 'part', 'approach', 'aspect', 'opportunity', 'compare', 'higher-end', 'end', 'product-market', 'combination', 'market', 'year', 'comparison', 'difference', 'impact', 'week', 'reason', 'set', 'month', 'high-capacity', 'hand', 'fact', 'notice', 'advantage'], [('production', 58), ('supplier', 45), ('product', 37), ('cct', 35), ('inventory', 27), ('chain', 26), ('board', 26), ('manager', 24), ('time', 22), ('plant', 21)])
(['refers', 'approach', 'trukese', 'course', '—', 'principle', 'move', 'effort', 'reach', 'suchman', 'use', 'change', 'people', 'manner', 'argyris', 'moreover', 'suggest', 'way', 'today', 'hence', 'collaboration', 'end', 'experience', 'understand', 'knowledge', 'example', 'attempt', 'initiative', 'circumstance', 'endeavor', 'situation', 'impact', 'outcome', 'see', 'describe', 'customer', 'illustrate', 'assumption', 'point', 'definition', 'time', 'type', 'distinction', 'occur', 'e-mail', 'context', 'differentiate', 'opportunity', 'analogy', 'decide'], [('change', 114), ('technology', 75), ('model', 46), ('specialist', 44), ('organization', 35), ('time', 30), ('csd', 27), ('manager', 26), ('support', 23), ('use', 22)])
(['increase', 'share', 'part', 'accusation', 'assertion', 'focus', '—', 'insist', 'effort', 'interest', 'insistence', 'people', 'decade', 'growth', 'today', 'doubt', 'consequence', 'implication', 'change', 'good', 'monopoly', 'hand', 'belief', 'quasi-monopolies', 'initiative', '—eastman', 'half', 'single-lens', 'odagiri', 'high-growth', 'question', 'quality', 'time', 'problem', 'difference', 'improvement', 'success', 'advantage', 'debate', 'example', 'contribution', 'discussion', 'result', 'dustrial', 'reduction', '—some', 'trouble', 'course', 'work', 'fact'], [('company', 92), ('firm', 47), ('competition', 44), ('group', 44), ('system', 41), ('industry', 41), ('japan', 35), ('supplier', 26), ('market', 21), ('keiretsu', 21)])
(['change', 'fail', 'reason', 'chance', 'success', 'specialist', 'fact', 'nothing', 'explain', 'notion', 'experience', 'belief', 'thing', 'twice', 'others', 'outcome', 'expectation', 'luck', '—', 'result', 'people', 'effort', 'time', 'expert', 'work', 'job', 'way', 'emphasis', 'responsibility', 'instance', 'leading-edge', 'failure', 'describe', 'conclusion', 'recommendation', 'matter', 'question', 'ask', 'approach', 'talk', 'nonadopters', 'non-adopters', 'mean', 'view', 'debate', 'call', 'illustrate', 'implication', 'middle', 'objective'], [('change', 151), ('role', 56), ('people', 55), ('specialist', 51), ('technology', 43), ('user', 41), ('agent', 31), ('management', 30), ('manager', 29), ('line', 28)])
(['part', 'industry', 'change', 'approach', 'term', 'set', 'time', 'focus', 'mega-industry', 'help', 'success', 'responsibility', 'advantage', 'future', 'use', 'user', 'need', 'data', 'attention', 'image', '—', 'premise', 'difference', 'today', 'example', 'promise', 'way', 'diverse', 'half', 'show', 'people', 'hand', 'telecomputer', 'high-definition', 'recorder/player', 'offer', 'right', 'create', 'player', 'merit', 'become', 'product', 'ibm/dos', 'variety', 'turn', 'maintain', 'others', 'preference', 'intent', 'teledesic'], [('firm', 54), ('industry', 49), ('strategy', 42), ('information', 38), ('communication', 32), ('innovation', 31), ('network', 31), ('company', 30), ('environment', 27), ('advantage', 24)])
(['benefit', 'people', 'show', 'question', 'problem', 'issue', 'example', 'importance', 'talk', 'change', 'decision', 'situation', 'notion', 'shift', 'possibility', 'see', 'kind', 'work', 'way', 'move', 'stage', 'course', 'perspective', 'knowledge', 'opportunity', 'trust', 'fact', 'point', 'time', 'combination', 'reason', 'explanation', 'variety', 'future', 'year', 'whisler', 'middle', 'others', 'therefore', 'indication', 'result', 'becomes', 'fall', 'assumption', 'reach', 'advantage', 'disadvantage', 'explains', 'aspect', 'interpretation'], [('decision', 150), ('information', 51), ('maker', 51), ('cost', 40), ('organization', 35), ('example', 27), ('people', 25), ('communication', 24), ('structure', 23), ('kind', 23)])
(['company', 'product', 'concept', 'end', 'time', 'business', 'attention', 'idea', 'justification', 'importance', 'part', 'use', 'describe', 'approach', 'success', 'issue', 'require', 'effort', 'hand', 'basis', 'responsibility', 'addition', 'price', 'point', 'risk', 'return', 'resource', 'requirement', 'business/product', 'information', 'situation', 'opportunity', 'need', 'cost', '—', 'choice', 'trade-off', 'resource/cost', 'description', 'option', 'conjunction', 'assumption', 'phase-review', 'work', 'pre-phase', 'way', 'phase', 'identifies', 'rationale', 'present'], [('product', 185), ('company', 133), ('development', 63), ('project', 47), ('end', 38), ('activity', 37), ('manager', 32), ('business', 30), ('process', 30), ('team', 30)])
(['benefit', 'change', 'job', 'outcome', 'eliminate', 'time', 'problem', 'help', 'concern', 'milgrom', 'step', 'anyone', 'qfd', 'remains', 'cross', 'applies', 'effort', 'work', 'improvement', 'instance', 'order', 'difficulty', 'reach', 'success', 'issue', 'miss', 'importance', 'people', 'bit', 'opportunity', '—', 'example', 'jaikumar', 'relation', 'present', 'way', 'connection', 'knowledge', 'use', 'point', 'run', 'dependent', 'trouble', 'push', 'year', 'shift', 'imagine', 'consequence', 'month', 'hour'], [('practice', 128), ('change', 118), ('matrix', 51), ('system', 49), ('manager', 41), ('value', 37), ('company', 32), ('equipment', 32), ('process', 31), ('transition', 31)])
(['relationship', 'customer', 'business', 'problem', 'example', 'company', 'service', 'impact', 'recovery', 'revenue', 'answer', 'deal', 'concern', 'attention', 'job', 'addition', 'insight', 'failure', 'ritz-carlton', 'use', 'future', 'benefit', 'majority', 'way', 'finding', 'feeling', 'furthermore', 'advantage', 'learning', 'opportunity', 'approach', 'understand', 'effort', 'implication', 'focus', 'fact', 'complain', 'others', 'reason', 'right', 'obligation', 'time', 'fear', 'arises', 'importance', 'call', 'good', 'expectation', 'help', 'chain'], [('customer', 201), ('service', 126), ('complaint', 65), ('problem', 64), ('recovery', 64), ('employee', 63), ('company', 42), ('failure', 30), ('firm', 29), ('satisfaction', 28)])
(['partnership', 'attention', 'auto-makers', 'relationship', 'result', 'cost-reduction', 'effort', '—', 'group', 'response', 'self-organization', 'time', 'addition', 'groupwide', 'problem', 'week', 'p-valves', 'part', 'day', 'hand', 'toyota-group', 'worker', 'year', 'increase', 'responsibility', 'right', 'describe', 'place', 'course', 'kind', 'number', 'month', 'p-valve', 'cost', 'high-precision', 'thirty', 'hundred', 'surprise', 'sangyo', 'hamura', 'march', 'end', 'weekend', 'taiho', 'kogyo', 'kayaba', 'help', 'machine', 'tool', 'koritsu'], [('firm', 89), ('production', 66), ('supplier', 52), ('toyota', 46), ('aisin', 45), ('effort', 30), ('day', 30), ('p-valves', 28), ('plant', 26), ('capability', 26)])
(['year', 'information', 'knowledge', 'data', '—', 'stuff', 'support', 'work', 'decision', 'way', 'opportunity', 'improvement', 'contribute', 'fill', 'example', 'relationship', 'aspect', 'manage', 'people', 'access', 'step', 'possibility', 'individual', 'situation', 'use', 'difference', 'aim', 'differ', 'conclude', 'discussion', 'consideration', 'definition', 'distinction', 'concept', 'debate', 'time', 'complement', 'recommendation', 'job', 'want', 'clarify', 'dictionary7', 'pertinent', 'mean', 'advantage', 'potential', 'benefit', 'notion', 'consist', 'realization'], [('data', 320), ('resource', 86), ('enterprise', 30), ('user', 29), ('information', 28), ('example', 27), ('record', 26), ('unit', 23), ('value', 23), ('management', 21)])
(['imagine', 'day', 'way', 'change', 'difference', 'today', 'opportunity', 'with-', 'help', 'work', 'future', 'somebody', 'time', 'allow', 'result', 'think', 'capability', 'riechert', 'problem', 'lack', 'people', 'aspect', 'success', 'question', 'need', 'ability', 'knowledge', 'example', 'two-thirds', 'consequence', 'learning', 'sense', 'desire', 'thing', 'job', 'responsibility', 'mikell', 'enables', 'understanding', 'concern', 'others', 'effort', 'viewpoint', 'willingness', 'doubt', 'matter', '—', 'initiative', 'advantage', 'trust'], [('leader', 60), ('company', 22), ('business', 21), ('country', 21), ('people', 17), ('opportunity', 16), ('market', 14), ('leadership', 13), ('manager', 12), ('assignment', 12)])
(['market', 'growth', 'opportunity', 'world', 'potential', 'example', 'country', 'year', 'decade', 'proportion', 'importance', 'attention', 'question', 'promise', 'interest', 'place', 'consequent', 'exception', 'low-cost', 'focus', 'basis', 'level', 'reach', 'influence', 'product', 'time', 'cost', 'problem', 'change', 'addition', 'variety', 'initiative', 'life', 'relationship', 'partner', 'others', 'option', 'feel', 'assuming', 'entry', 'argue', 'first-mover', 'advantage', 'assumption', 'implication', 'help', 'reason', 'precedent', 'circumstance', 'wait'], [('market', 133), ('product', 55), ('country', 42), ('em', 39), ('marketing', 28), ('distribution', 26), ('partner', 26), ('example', 22), ('investment', 21), ('business', 21)])
(['possibility', 'focus', 'prahalad', 'opin-ions', 'life', 'moreover', 'time', 'stand', 'discussion', 'virtualness', 'opportunity', 'approach', 'knowledge', 'creation', 'way', 'service', 'value', 'process', 'instance', 'call', 'cad/cam', 'work', 'pull', 'offer', 'example', 'others', 'problem', 'com', '—', 'question', 'experience', 'introduction', 'attempt', 'home', 'shift', 'com/home', 'implication', 'full-service', 'number', 'telebrokers', 'presence', 'issue', 'value-adding', 'course', 'concept', 'kraftfoods', 'intent', 'us', 'person-to-person', 'help'], [('product', 61), ('customer', 53), ('service', 43), ('community', 41), ('com', 40), ('company', 38), ('knowledge', 34), ('business', 33), ('network', 30), ('organization', 28)])
(['information', 'use', 'show', 'benefit', 'term', 'time', 'week', 'sense', 'today', 'definition', '—', 'differs', 'word', 'requirement', 'initiative', 'difference', 'fact', 'example', 'build', 'focus', 'advantage', 'approach', 'individual', 'opportunity', 'basis', 'deal', 'outcome', 'implication', 'way', 'people', 'effort', 'offering', 'shift', 'day', 'part', 'suffice', 'fill', 'need', 'avoid', 'plug', 'purpose', 'pick', 'achieve', 'choice', 'variety', 'meaning', 'consequence', 'decision', 'generation', 'reiterate'], [('platform', 102), ('product', 91), ('software', 84), ('system', 68), ('company', 50), ('application', 39), ('development', 38), ('market', 36), ('architecture', 34), ('subsystem', 28)])
(['way', 'impact', 'discussion', 'help', 'result', 'something', 'time', 'mini-negotiations', '—', 'work', 'issue', 'provide', 'conversation', 'number', 'effort', 'problem', 'farmitol', 'scenario', 'deal', 'change', 'terrific', 'get', 'debate', 'feel', 'people', 'hand', 'opportunity', 'doubt', 'question', 'possibility', 'outcome', 'threat', 'concern', 'instance', 'experience', 'need', 'option', 'push', 'conclusion', 'choice', 'furthermore', 'try', 'someone', 'prenegotiation', 'individual', 'conjunction', 'see', 'move', 'mistake', 'situation'], [('manager', 64), ('negotiator', 49), ('negotiation', 48), ('client', 28), ('interest', 26), ('project', 23), ('party', 19), ('organization', 17), ('team', 17), ('farmitol', 16)])
(['change', 'problem', 'moreover', 'quality', 'turn', '—', 'confidence', 'business', 'responsibility', 'people', 'month', 'example', 'success', 'expertise', 'office', 'shift', 'idea', 'approach', 'initiative', 'pursuit', 'opportunity', 'company', 'manner', 'reason', 'mean', 'world', 'time', 'effort', 'others', 'issue', 'global-scale', 'part', 'something', 'respect', 'impact', 'need', 'likelihood', 'work', 'place', 'importance', 'way', 'knowledge', 'intention', 'situation', 'year', 'see', 'reach', 'heard', 'break', 'risk'], [('subsidiary', 91), ('initiative', 53), ('manager', 46), ('development', 24), ('business', 17), ('corporation', 17), ('role', 17), ('dundee', 16), ('operation', 16), ('opportunity', 15)])
(['example', 'improvement', 'decision', 'attempt', 'way', 'fact', 'today', '—', 'chance', 'matter', 'clarify', 'point', 'making', 'lot', 'answer', 'question', 'move', 'mail-order', 'ask', 'issue', 'offer', 'time', 'choice', 'place', 'need', 'reason', 'preference', 'change', 'majority', 'difficulty', 'thing', 'lack', 'future', 'addition', 'boddington', 'learn', 'type', 'why', 'something', 'respond', 'people', 'being', 'scenario', 'middle', 'everything', 'think', 'wait', 'start', 'ideal', 'trouble'], [('company', 85), ('way', 26), ('innovator', 26), ('business', 25), ('innovation', 24), ('time', 21), ('product', 19), ('industry', 18), ('system', 17), ('position', 16)])
(['product', 'example', 'time', 'life', 'need', 'whatever', 'good', 'success', 'way', 'discussion', 'question', 'help', 'realize', 'selection', 'opportunity', 'step', '—', 'focus', 'end', 'dual-product', 'roll', 'solo-product', 'single-product', 'solo-product-roll', 'hope', 'lot', 'thing', 'part', 'write-off', 'moreover', 'choice', 'instance', 'situation', 'others', 'option', 'realization', 'hence', 'dual-product-roll', 'hand', 'place', 'advantage', 'simple'], [('product', 95), ('strategy', 35), ('market', 31), ('risk', 28), ('rollover', 26), ('company', 20), ('deskjet', 12), ('chip', 12), ('process', 11), ('posture', 10)])
(['year', 'right', 'risk', 'people', 'success', 'three-quarters', 'way', 'help', 'probability', 'nonsurvivors', 'result', 'identify', 'effort', 'fact', 'see', 'importance', 'explain', 'chance', 'one', 'matter', 'example', 'think', 'newfran', 'make', 'time', 'answer', 'course', 'store', 'idea', 'valuable', 'problem', 'advantage', 'allow', 'per-outlet', 'seven-store', 'meant', 'expand', 'create', 'number', 'others', 'week', 'choice', 'try', 'responsibility', 'someone', 'master-franchising', 'permit', 'therefore', 'convince', 'cause'], [('system', 63), ('franchisors', 44), ('franchise', 38), ('outlet', 33), ('franchisees', 31), ('joe', 29), ('year', 19), ('franchisor', 19), ('time', 18), ('rate', 16)])
(['life', 'information', 'business', 'change', 'shift', 'specialist', 'rockart', 'imperative', 'company', 'partnership', 'idea', 'thinking', 'concept', 'consider', 'rationale', 'attention', 'focus', 'others', 'advantage', 'supplier-partners', 'hence', 'future', 'potential', 'example', 'deal', 'suggest', 'debate', 'issue', 'specific', 'circumstance', 'respond', 'time', '—', 'chosen', 'context', 'decision', 'in-house', 'experience', 'people', 'lacity', 'finding', 'is/it', 'furthermore', 'knew', 'perspective', 'see', 'effort', 'manage', 'perception', 'contribution'], [('business', 76), ('capability', 69), ('service', 39), ('core', 32), ('contract', 30), ('organization', 28), ('company', 25), ('manager', 21), ('management', 21), ('system', 20)])
(['plethora', 'change', 'end', 'term', 'moreover', 'pay', 'addition', 'minority', 'result', 'jmol', 'jeic', 'issue', '—', 'year', 'reason', 'work', 'implication', 'example', 'place', 'emphasis', 'deal', 'cost', 'defines', 'person', 'time', 'circumstance', 'note', 'refers', 'part-timer', 'refer', 'fact', 'career', 'conclude', 'two-thirds', 'move', 'number', 'question', 'future', 'majority', 'conclusion', 'continue', 'use', 'option', 'mean', 'begin', 'forty-nine-year-olds', 'twenty-four-year-olds', 'comparison', 'difference', 'part'], [('company', 99), ('system', 71), ('employment', 54), ('employee', 48), ('firm', 42), ('wage', 40), ('percent', 31), ('labor', 26), ('change', 24), ('pay', 24)])
(['today', 'suffer', 'work', 'thing', 'problem', 'progress', '‘', 'sense', 'people', 'decision', 'seldom', 'anyone', 'way', 'effort', 'type', 'diverse', 'focus', 'whole', 'perspective', 'reality', 'insight', 'description', 'time', 'attempt', 'fact', 'job', 'approach', 'call', 'conversation', '—', 'part', 'point', 'aim', 'thinking', 'impact', 'implication', 'discussion', 'set', 'explores', 'change', 'idea', 'deliver', 'example', 'beginning', 'difference', 'good', 'reason', 'others', 'rationale', '…'], [('process', 173), ('manager', 78), ('organization', 54), ('work', 41), ('activity', 41), ('decision', 39), ('group', 33), ('time', 31), ('approach', 27), ('change', 27)])
(['information', 'deal', 'initiative', 'knowledge', 'success', 'focus', 'emphasis', 'rationale', 'benefit', 'importance', 'capability', 'reason', 'example', 'need', 'contribution', 'enhance', 'opportunity', 'result', 'back-office', 'expertise', 'insurance', 'life-insurance', 'partner', 'part', 'data-center', 'intention', 'question', 'help', 'kind', 'fact', 'intent', 'improvement', 'impact', 'line', 'know-how', '—', 'right', 'achieve', 'outcome', 'objective', 'change', 'situation', 'encourage', 'ambition', 'time', 'aspect', 'thing', 'bottom-line', 'way', 'provide'], [('business', 95), ('service', 69), ('company', 67), ('system', 58), ('vendor', 58), ('technology', 43), ('contract', 36), ('relationship', 34), ('management', 33), ('capability', 29)])
(['office', 'work', 'notion', 'place', 'someone', 'way', 'something', 'cost', 'sales-people', 'job', 'space', 'concept', 'opportunity', 'benefit', 'thing', 'understand', 'approach', 'part', 'implication', 'problem', 'finding', 'example', 'face-to-face', 'time', 'demand', 'change', 'rest', 'step', 'question', 'topic', 'term', 'variety', 'need', 'issue', 'situation', 'refers', 'saving', 'presence', 'option', 'hoteling', 'present', 'offer', 'advantage', 'people', 'sense', 'knowledge', 'meeting', 'distinction', 'expectation', 'chiat/day'], [('office', 151), ('worker', 105), ('work', 78), ('manager', 65), ('company', 60), ('employee', 41), ('information', 37), ('arrangement', 35), ('home', 34), ('customer', 32)])
(['quality', 'information', 'success', 'belief', 'general', 'result', 'decade', 'problem', 'need', 'product', 'by-product', 'focus', 'principle', 'approach', 'high-quality', 'use', 'consequence', 'week', 'presence', 'year', 'example', 'experience', 'determine', 'happen', 'change', 'night', 'day', 'basis', 'context', 'everyone', 'solve', 'notion', 'define', 'life', 'time', 'knowledge', 'attention', '—', 'perspective', 'people', 'information-as-product', 'course', 'situation', 'assumption', 'find', 'mention', 'part', 'emphasis', 'opportunity', 'latter'], [('information', 179), ('company', 84), ('product', 77), ('customer', 54), ('quality', 47), ('consumer', 47), ('account', 42), ('process', 33), ('approach', 26), ('life', 21)])
(['change', 'rockart', 'consequence', 'suggest', 'reason', 'consider', 'scenario', 'end', 'responsibility', 'aspect', 'work', 'attention', 'problem', 'issue', 'trouble', 'shift', 'time', 'bpx', 'explain', 'posit', 'example', 'perception', 'concern', 'sense', 'effort', 'analogy', 'decision', 'viewpoint', 'initiative', 'expense', 'situation', 'focus', 'move', 'partnership', 'henceforth', 'price', 'advantage', 'britoil', 'ceo', 'way', 'cost', 'implication', 'part', 'start', 'concept', 'felt', 'step', 'rest', 'impact', 'mcfarlan'], [('business', 67), ('management', 45), ('company', 32), ('demand', 30), ('application', 30), ('value', 26), ('stage', 26), ('team', 26), ('system', 22), ('supply', 22)])
(['company', 'change', 'importance', 'relevance', 'result', 'supplier', 'success', 'world-class', 'partnership', 'approach', 'cost', 'reduction', 'quality', '—', 'life', 'assumption', 'describe', 'high-performance', 'manufacturing', 'impact', 'ouchi', 'partner', 'deal', 'next-generation', 'expertise', 'knowledge', 'problem', 'step', 'collaboration', 'addition', 'part', 'responsibility', 'manufacturer', 'kyoryoku', 'concept', 'combination', 'advantage', 'example', 'class', 'lucas/varity', 'fact', 'move', 'manner', 'conclusion', 'experience', 'nonsubstitutability', 'others', 'possibility', 'cross-collaboration', 'information'], [('supplier', 97), ('consortium', 52), ('member', 46), ('buyer', 41), ('firm', 39), ('bradley', 38), ('industry', 35), ('network', 34), ('product', 31), ('partnership', 30)])
(['single-use', 'year', 'time', 'quicksnap', 'success', 'response', 'part', 'step', 'approach', 'platform', 'example', 'way', '—', 'need', 'benefit', 'idea', 'recommendation', 'planning', 'effort', 'make', 'knowledge', 'know-how', 'people', 'parts-standardization', 'set', 'others', 'create', 'result', 'problem', 'assumption', 'commonality', 'distinctiveness', 'perspective', 'automobile', 'place', 'platform-planning', 'describe', 'type', 'use', 'car', 'help', 'prevent', 'look', 'experience', 'variety', 'offer', 'distinguishing', 'characterize', 'kind', 'vehicle'], [('product', 146), ('platform', 44), ('plan', 43), ('cost', 33), ('commonality', 31), ('market', 29), ('part', 27), ('company', 26), ('team', 24), ('chunk', 22)])
(['—', 'knowledge', 'experience', 'context', 'decision', 'time', 'year', 'importance', 'attention', 'use', 'discussion', 'question', 'reality', 'something', 'objective', 'people', 'technology', 'change', 'today', 'examine', 'course', 'benefit', 'others', 'impact', 'contribute', 'talk', 'basis', 'future', 'fact', 'mention', 'type', 'see', 'look', 'difference', 'initiative', 'show', 'success', 'failure', 'term', 'conclude', 'example', 'effort', 'approach', 'existence', 'justification', 'customer', 'way', 'improve', 'enhance', 'lot'], [('knowledge', 200), ('project', 114), ('management', 85), ('company', 44), ('manager', 43), ('firm', 36), ('organization', 26), ('example', 25), ('repository', 25), ('process', 24)])
(['question', 'buy-outs', 'help', 'job', 'chance', 'term', 'way', '—', 'reich1', 'cut', 'today', 'year', 'people', 'life', 'fact', 'time', 'reason', 'finding', 'argue', 'minimize', 'reduction', 'half', 'result', 'example', 'check', 'week', 'benefit', 'advantage', 'addition', 'opportunity', 'right', 'change', 'fear', 'two-thirds', 'harm', 'others', 'work', 'initiative', 'relationship', 'belief', 'situation', 'need', 'promise', 'intention', 'sense', 'meaning', 'responsibility', 'reducing', 'response', 'maintain'], [('employee', 93), ('company', 59), ('manager', 32), ('survivor', 28), ('management', 26), ('job', 23), ('trust', 18), ('control', 17), ('downsizing', 15), ('empowerment', 15)])
(['change', 'possibility', 'knowledge', 'profound', 'course', 'toffler', 'question', 'way', 'decade', 'hence', 'today', '—', 'hope', 'success', 'opportunity', 'point', 'year', 'example', 'time', 'improvement', 'effort', 'reason', 'danger', 'basis', 'one', 'idea', 'attention', 'mid-1970s', 'use', 'thinking', 'future', 'problem', 'concept', 'context', 'reality', 'issue', 'argue', 'week', 'turn', 'everyone', 'recognize', 'fact', 'explanation', 'thing', 'someone', 'mintzberg', 'anyone', 'let', 'night', 'progress'], [('strategy', 106), ('company', 23), ('industry', 21), ('innovation', 18), ('—', 15), ('creation', 14), ('share', 14), ('percent', 14), ('business', 13), ('growth', 13)])
(['demand', 'question', 'strategy', 'distinguishes', 'example', 'present', 'instance', 'coca-cola', 'soft-drinks', 'consequence', 'problem', 'effort', 'mistake', 'result', 'become', 'way', 'drawback', 'description', 'introduction', 'importance', 'information', 'moreover', 'option', 'opportunity', 'kind', 'see', 'front', 'expense', 'considers', 'cost', 'fact', 'case', 'determining', 'misaligns', 'interest', 'reason', 'determine', 'use', 'base', 'happens', 'thing', 'likelihood', 'scenario', 'probability', 'distribution', 'impact', 'assumption', 'type', 'risk', 'implies'], [('capital', 85), ('company', 70), ('project', 48), ('strategy', 37), ('budgeting', 31), ('system', 30), ('firm', 26), ('risk', 26), ('product', 23), ('information', 22)])
(['debate', 'attention', 'something', 'focus', '—', 'think', 'work', 'issue', 'reason', 'begin', 'day', 'job', 'knowledge', 'turn', 'good', 'relationship', 'individual', 'opportunity', 'number', 'choice', 'life', 'thirty', 'forty', 'lack', 'demand', 'someone', 'month', 'anyone', 'discussion', 'result', 'attitude', 'example', 'opinion', 'time', 'impression', 'answer', 'question', 'spend', 'concern', 'coca-cola', 'people', 'perception', 'offer', 'matter', '—but', 'concept', 'rise', 'thing', 'outcome', 'absence'], [('employee', 130), ('work', 65), ('demand', 51), ('capital', 37), ('manager', 34), ('firm', 30), ('team', 28), ('resource', 27), ('company', 26), ('time', 24)])
(['cross-border', 'number', 'deal', '—', 'day', 'aspect', 'attention', 'approach', 'characterize', 'interest', 'pay', 'cross', 'border', 'need', 'context', 'example', 'attempt', 'effort', 'gummiwerke', 'majority', 'hoesch-krupp', 'share', 'steelworking', 'hoesch', 'aachener', 'munchener', 'year', 'issue', 'reason', 'share-transfer', 'transfer', 'question', 'course', 'one', 'influence', 'difference', 'examine', 'success', 'purchase', 'others', 'belongs', 'transformation', 'purchasing', 'time', 'finmeccanica', 'pechiney', 'concern', 'month', 'ceccuzzi', 'vorstand'], [('management', 39), ('deal', 37), ('pechiney', 34), ('company', 33), ('smi', 31), ('—', 25), ('business', 25), ('acquisition', 23), ('negotiation', 19), ('firm', 19)])
(['speed-to-market', '—', '—reflect', 'change', 'way', 'shift', 'good', 'information', 'know-how', 'variety', 'product', 'result', 'focus', 'attention', 'identify', 'approach', 'transpark', 'carolina', 'demand', 'speed', 'basis', 'time', 'day', 'part', 'week', 'minute', 'least', 'order', 'need', 'lavonia', 'georgia', 'second', 'example', 'point-of-sales', 'data', 'today', 'marubeni', 'virginia', 'transport', 'multitude', 'opportunity', 'range', 'existence', 'lack', 'benefit', 'enhance', 'high-speed', 'hand', 'concern', 'success'], [('system', 50), ('manufacturer', 36), ('support', 31), ('infrastructure', 27), ('city', 24), ('product', 23), ('transportation', 23), ('company', 22), ('industry', 20), ('customer', 20)])
(['company', 'customer', 'change', 'mean', 'matter', 'lack', 'end', 'problem', 'business', 'principle', 'success', 'use', 'post-audits', 'initiative', 'shift', 'advantage', 'full-range', 'proposition', 'situation', 'reality', 'everyone', 'identify', 'front', 'time', 'retention', 'part', 'accountability', 'day', 'financial-services', 'quick-fix', 'focus', 'assumption', 'majority', 'side', 'line', 'approach', 'people', 'suffice', 'sense', 'step', 'top', 'turn', 'everything', 'hiner', 'term', 'offer', 'way', 'consequence', 'none', 'bottom'], [('customer', 68), ('change', 53), ('company', 43), ('organization', 30), ('manager', 29), ('program', 29), ('process', 29), ('team', 28), ('market', 25), ('system', 19)])
